Surah Number,Ayah Number,URL to Recording,Age,Country,Gender,Qiraah,Recitation Mode,Timestamp of Recording Submission,Has This Recording Been Evaluated?
40,66,www.tarteel.io/media/40_66_783756692.wav,-1,N/A,N/A,N/A,continuous,2018-11-18 06:04:49.881398+00:00,False
39,11,www.tarteel.io/media/39_11_361768472.wav,19,EG,male,Hafs,discrete,2018-12-08 07:30:06.429834+00:00,False
56,39,www.tarteel.io/media/56_39_608849849.wav,-1,N/A,N/A,N/A,continuous,2018-09-22 15:24:19.008970+00:00,False
22,45,www.tarteel.io/media/22_45_2620584826.wav,-1,N/A,N/A,N/A,continuous,2018-11-28 02:10:49.243271+00:00,False
30,25,www.tarteel.io/media/30_25_1831155533.wav,-1,N/A,N/A,N/A,discrete,2018-10-10 14:07:53.401880+00:00,False
41,20,www.tarteel.io/media/41_20_4000217009.wav,-1,N/A,N/A,N/A,continuous,2018-11-18 06:16:49.926265+00:00,False
67,10,www.tarteel.io/media/67_10_857769253.wav,-1,N/A,N/A,N/A,continuous,2018-11-09 03:45:13.197678+00:00,False
85,10,www.tarteel.io/media/85_10_3017834156.wav,-1,N/A,N/A,N/A,continuous,2018-12-02 01:52:15.747702+00:00,False
2,268,www.tarteel.io/media/2_268_270228702.wav,-1,N/A,N/A,N/A,continuous,2018-12-26 00:39:16.534303+00:00,False
32,29,www.tarteel.io/media/32_29_3693877507.wav,-1,N/A,N/A,N/A,continuous,2018-12-23 16:54:51.433060+00:00,False
26,86,www.tarteel.io/media/26_86_4030833213.wav,-1,N/A,N/A,N/A,continuous,2018-11-25 01:39:18.127016+00:00,False
81,13,www.tarteel.io/media/81_13_1037665137.wav,-1,N/A,N/A,N/A,continuous,2018-11-28 22:33:37.221573+00:00,False
71,17,www.tarteel.io/media/71_17_2654188543.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 08:23:33.248833+00:00,False
81,3,www.tarteel.io/media/81_3_3097288166.wav,-1,N/A,N/A,N/A,,2018-08-30 04:53:13.909742+00:00,False
7,147,www.tarteel.io/media/7_147_1564944439.wav,-1,N/A,N/A,N/A,continuous,2018-11-27 02:21:46.030006+00:00,False
29,59,www.tarteel.io/media/29_59_3225259158.wav,-1,N/A,N/A,N/A,discrete,2018-10-02 14:27:00.983892+00:00,False
22,24,www.tarteel.io/media/22_24_3853480579.wav,-1,N/A,N/A,N/A,,2018-08-29 07:33:16.326382+00:00,False
46,27,www.tarteel.io/media/46_27_1737767480.wav,-1,N/A,N/A,N/A,continuous,2018-12-21 03:51:18.903155+00:00,False
2,2,www.tarteel.io/media/2_2_3994280996.wav,-1,N/A,N/A,N/A,continuous,2018-09-06 16:43:55.411810+00:00,False
20,18,www.tarteel.io/media/20_18_496496052.wav,13-18,US,female,hafs,continuous,2018-12-02 22:41:42.703914+00:00,False
80,11,www.tarteel.io/media/80_11_3324065128.wav,-1,N/A,N/A,N/A,,2018-08-31 19:55:09.828887+00:00,False
70,19,www.tarteel.io/media/70_19_138192782.wav,-1,N/A,N/A,N/A,,2018-09-04 08:02:40.097341+00:00,False
82,7,www.tarteel.io/media/82_7_462788598.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 23:41:44.643276+00:00,False
44,48,www.tarteel.io/media/44_48_2377249855.wav,-1,N/A,N/A,N/A,continuous,2018-12-14 01:43:36.108695+00:00,False
42,6,www.tarteel.io/media/42_6_1740822336.wav,-1,N/A,N/A,N/A,continuous,2018-12-14 01:20:39.518837+00:00,False
56,6,www.tarteel.io/media/56_6_1629756706.wav,-1,N/A,N/A,N/A,continuous,2018-12-16 15:39:45.401144+00:00,False
53,58,www.tarteel.io/media/53_58_2172976023.wav,-1,N/A,N/A,N/A,continuous,2018-09-18 07:41:27.725858+00:00,False
60,3,www.tarteel.io/media/60_3_3469166104.wav,-1,N/A,N/A,N/A,,2018-08-30 22:46:04.338425+00:00,False
81,4,www.tarteel.io/media/81_4_557873679.wav,19,PK,male,Hafs,discrete,2018-11-24 02:28:25.562340+00:00,False
18,23,www.tarteel.io/media/18_23_2774512449.wav,-1,N/A,N/A,N/A,,2018-09-01 02:49:27.011557+00:00,False
87,8,www.tarteel.io/media/87_8_2985420739.wav,-1,N/A,N/A,N/A,continuous,2018-11-29 21:53:05.755222+00:00,False
20,40,www.tarteel.io/media/20_40_1323567767.wav,-1,N/A,N/A,N/A,continuous,2018-12-30 02:23:22.079609+00:00,False
96,12,www.tarteel.io/media/96_12_18600492.wav,-1,N/A,N/A,N/A,,2018-08-08 08:27:16.755797+00:00,False
20,68,www.tarteel.io/media/20_68_3510354986.wav,-1,N/A,N/A,N/A,continuous,2018-11-06 10:31:24.032110+00:00,False
34,9,www.tarteel.io/media/34_9_2963225931.wav,-1,N/A,N/A,N/A,discrete,2018-11-23 14:18:06.653208+00:00,False
70,18,www.tarteel.io/media/70_18_16661370.wav,-1,N/A,N/A,N/A,,2018-09-01 10:23:37.917671+00:00,False
67,4,www.tarteel.io/media/67_4_1218422596.wav,-1,N/A,N/A,N/A,continuous,2018-11-30 17:46:33.717858+00:00,False
16,13,www.tarteel.io/media/16_13_123066041.wav,-1,N/A,N/A,N/A,discrete,2018-11-01 04:12:13.699515+00:00,False
17,24,www.tarteel.io/media/17_24_1914942342.wav,-1,N/A,N/A,N/A,,2018-09-02 18:27:24.083176+00:00,False
3,4,www.tarteel.io/media/3_4_3707098747.wav,-1,N/A,N/A,N/A,continuous,2018-12-22 16:17:58.265120+00:00,False
44,44,www.tarteel.io/media/44_44_47341675.wav,-1,N/A,N/A,N/A,continuous,2018-12-14 01:43:21.903225+00:00,False
78,13,www.tarteel.io/media/78_13_2833696319.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 23:00:11.730489+00:00,False
36,42,www.tarteel.io/media/36_42_513650123.wav,-1,N/A,N/A,N/A,,2018-08-31 13:03:19.492893+00:00,False
93,7,www.tarteel.io/media/93_7_910721111.wav,-1,N/A,N/A,N/A,continuous,2018-10-18 20:02:57.598270+00:00,False
20,135,www.tarteel.io/media/20_135_4035808898.wav,-1,N/A,N/A,N/A,continuous,2018-11-28 01:49:18.804254+00:00,False
32,24,www.tarteel.io/media/32_24_3991259798.wav,-1,N/A,N/A,N/A,continuous,2018-12-13 23:13:29.517588+00:00,False
52,42,www.tarteel.io/media/52_42_1405274168.wav,-1,N/A,N/A,N/A,discrete,2018-09-12 17:22:42.697715+00:00,False
10,94,www.tarteel.io/media/10_94_2224426934.wav,-1,N/A,N/A,N/A,continuous,2018-11-27 11:04:28.023568+00:00,False
5,90,www.tarteel.io/media/5_90_2762509399.wav,-1,N/A,N/A,N/A,continuous,2018-12-28 02:32:44.765722+00:00,False
2,68,www.tarteel.io/media/2_68_3034274878.wav,-1,N/A,N/A,N/A,discrete,2018-09-08 03:22:28.899584+00:00,False
113,3,www.tarteel.io/media/113_3_3054438400.wav,13,PK,male,notsure,continuous,2018-11-25 04:17:39.067821+00:00,False
30,9,www.tarteel.io/media/30_9_3559699810.wav,-1,N/A,N/A,N/A,continuous,2018-12-10 22:29:08.223391+00:00,False
36,36,www.tarteel.io/media/36_36_486507020.wav,-1,N/A,N/A,N/A,continuous,2018-12-19 16:26:13.980302+00:00,False
90,1,www.tarteel.io/media/90_1_4099232912.wav,-1,N/A,N/A,N/A,continuous,2018-12-05 19:17:06.379116+00:00,False
5,116,www.tarteel.io/media/5_116_1669706965.wav,-1,N/A,N/A,N/A,continuous,2018-11-25 22:41:03.661461+00:00,False
20,10,www.tarteel.io/media/20_10_785491039.wav,-1,N/A,N/A,N/A,,2018-08-30 03:47:19.682386+00:00,False
88,21,www.tarteel.io/media/88_21_2940668254.wav,-1,N/A,N/A,N/A,continuous,2018-12-02 01:55:37.299573+00:00,False
91,15,www.tarteel.io/media/91_15_251268153.wav,-1,N/A,N/A,N/A,discrete,2018-10-26 16:41:24.665104+00:00,False
7,13,www.tarteel.io/media/7_13_46311165.wav,-1,N/A,N/A,N/A,continuous,2018-12-29 00:24:33.750068+00:00,False
72,6,www.tarteel.io/media/72_6_4017042165.wav,-1,N/A,N/A,N/A,,2018-08-30 20:58:02.444092+00:00,False
77,48,www.tarteel.io/media/77_48_1872773750.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 22:58:22.543653+00:00,False
19,19,www.tarteel.io/media/19_19_3463668104.wav,-1,N/A,N/A,N/A,continuous,2018-11-28 01:26:46.466727+00:00,False
18,63,www.tarteel.io/media/18_63_3493635262.wav,-1,N/A,N/A,N/A,,2018-09-01 03:10:03.708041+00:00,False
71,16,www.tarteel.io/media/71_16_484998292.wav,-1,N/A,N/A,N/A,continuous,2018-12-15 23:28:42.660999+00:00,False
2,174,www.tarteel.io/media/2_174_3984776612.wav,-1,N/A,N/A,N/A,continuous,2018-12-25 23:54:57.721939+00:00,False
44,35,www.tarteel.io/media/44_35_96454927.wav,-1,N/A,N/A,N/A,continuous,2018-12-19 22:12:26.652136+00:00,False
80,27,www.tarteel.io/media/80_27_3693937165.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 23:35:17.803818+00:00,False
5,10,www.tarteel.io/media/5_10_3115143056.wav,-1,N/A,N/A,N/A,continuous,2018-12-28 00:27:49.142903+00:00,False
93,6,www.tarteel.io/media/93_6_187554274.wav,-1,N/A,N/A,N/A,,2018-08-31 14:07:53.722519+00:00,False
26,70,www.tarteel.io/media/26_70_3750973740.wav,-1,N/A,N/A,N/A,continuous,2018-11-20 21:27:45.719801+00:00,False
4,12,www.tarteel.io/media/4_12_1969181180.wav,-1,N/A,N/A,N/A,continuous,2018-12-27 02:15:33.623001+00:00,False
91,15,www.tarteel.io/media/91_15_1789516977.wav,-1,N/A,N/A,N/A,continuous,2018-10-18 20:00:32.198530+00:00,False
6,64,www.tarteel.io/media/6_64_1548929375.wav,-1,N/A,N/A,N/A,continuous,2018-12-28 23:22:46.390162+00:00,False
36,58,www.tarteel.io/media/36_58_55491363.wav,-1,N/A,N/A,N/A,continuous,2018-11-07 14:18:44.598192+00:00,False
20,128,www.tarteel.io/media/20_128_3311887407.wav,-1,N/A,N/A,N/A,continuous,2018-11-28 01:48:19.647714+00:00,False
48,7,www.tarteel.io/media/48_7_1594163050.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 22:29:50.641245+00:00,False
36,5,www.tarteel.io/media/36_5_2244520753.wav,-1,N/A,N/A,N/A,continuous,2018-11-13 14:17:10.001210+00:00,False
89,26,www.tarteel.io/media/89_26_1742412815.wav,-1,N/A,N/A,N/A,continuous,2018-12-25 00:02:01.840351+00:00,False
18,10,www.tarteel.io/media/18_10_1001146662.wav,-1,N/A,N/A,N/A,continuous,2018-11-27 03:11:04.140100+00:00,False
11,66,www.tarteel.io/media/11_66_2965699134.wav,-1,N/A,N/A,N/A,continuous,2018-11-27 04:34:34.440377+00:00,False
71,5,www.tarteel.io/media/71_5_419400222.wav,-1,N/A,N/A,N/A,,2018-08-30 14:06:54.380280+00:00,False
55,55,www.tarteel.io/media/55_55_501275192.wav,-1,N/A,N/A,N/A,continuous,2018-12-22 00:28:05.057056+00:00,False
9,23,www.tarteel.io/media/9_23_3430382726.wav,-1,N/A,N/A,N/A,discrete,2018-11-25 14:18:45.083702+00:00,False
10,62,www.tarteel.io/media/10_62_4019566883.wav,-1,N/A,N/A,N/A,continuous,2018-11-25 01:43:37.375721+00:00,False
72,5,www.tarteel.io/media/72_5_1238310725.wav,-1,N/A,N/A,N/A,,2018-08-31 01:53:26.454970+00:00,False
67,6,www.tarteel.io/media/67_6_3657119491.wav,-1,N/A,N/A,N/A,,2018-08-31 10:13:48.046459+00:00,False
91,2,www.tarteel.io/media/91_2_1965029505.wav,-1,N/A,N/A,N/A,continuous,2018-12-05 19:19:14.904298+00:00,False
67,18,www.tarteel.io/media/67_18_3725782484.wav,-1,N/A,N/A,N/A,continuous,2018-12-04 00:35:39.211759+00:00,False
20,105,www.tarteel.io/media/20_105_3657099471.wav,19,Arab,male,,,2018-08-06 06:29:37.271763+00:00,False
19,27,www.tarteel.io/media/19_27_1804383273.wav,-1,N/A,N/A,N/A,continuous,2018-11-28 01:27:37.915300+00:00,False
2,5,www.tarteel.io/media/2_5_3506320645.wav,-1,N/A,N/A,N/A,continuous,2018-09-06 16:44:31.025140+00:00,False
18,7,www.tarteel.io/media/18_7_3473900339.wav,-1,N/A,N/A,N/A,continuous,2018-09-28 18:33:40.951241+00:00,False
37,8,www.tarteel.io/media/37_8_1645529794.wav,-1,N/A,N/A,N/A,discrete,2018-11-25 03:24:45.138946+00:00,False
2,81,www.tarteel.io/media/2_81_2392685063.wav,-1,N/A,N/A,N/A,continuous,2018-12-25 10:51:09.376067+00:00,False
37,117,www.tarteel.io/media/37_117_2688723534.wav,-1,N/A,N/A,N/A,continuous,2018-12-18 00:29:03.395557+00:00,False
18,21,www.tarteel.io/media/18_21_1782452325.wav,-1,N/A,N/A,N/A,discrete,2018-12-28 10:26:17.895359+00:00,False
20,50,www.tarteel.io/media/20_50_146431770.wav,-1,N/A,N/A,N/A,continuous,2018-11-28 01:38:55.181215+00:00,False
2,118,www.tarteel.io/media/2_118_2183844408.wav,-1,N/A,N/A,N/A,discrete,2018-09-10 17:42:20.595405+00:00,False
1,5,www.tarteel.io/media/1_5_3734843448.wav,-1,N/A,N/A,N/A,,2018-09-03 01:18:09.415833+00:00,False
9,39,www.tarteel.io/media/9_39_2477567752.wav,19,US,male,Hafs,continuous,2018-11-26 21:53:36.568364+00:00,False
18,88,www.tarteel.io/media/18_88_880514428.wav,-1,N/A,N/A,N/A,continuous,2018-12-28 21:46:18.662945+00:00,False
92,16,www.tarteel.io/media/92_16_3120822824.wav,-1,N/A,N/A,N/A,continuous,2018-12-25 00:13:33.877396+00:00,False
9,77,www.tarteel.io/media/9_77_206658165.wav,19,US,male,Hafs,continuous,2018-11-26 22:38:58.833947+00:00,False
42,8,www.tarteel.io/media/42_8_183414750.wav,-1,N/A,N/A,N/A,,2018-08-22 23:33:08.160264+00:00,False
55,8,www.tarteel.io/media/55_8_666527893.wav,-1,N/A,N/A,N/A,continuous,2018-12-26 19:16:39.642191+00:00,False
36,16,www.tarteel.io/media/36_16_723045862.wav,-1,N/A,N/A,N/A,continuous,2018-12-18 21:42:01.720720+00:00,False
78,36,www.tarteel.io/media/78_36_2877514596.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 23:23:36.579705+00:00,False
6,73,www.tarteel.io/media/6_73_2721060328.wav,-1,N/A,N/A,N/A,continuous,2018-11-25 23:12:48.249117+00:00,False
34,12,www.tarteel.io/media/34_12_1739492547.wav,-1,N/A,N/A,N/A,discrete,2018-10-15 09:36:22.699891+00:00,False
2,168,www.tarteel.io/media/2_168_1244506986.wav,-1,N/A,N/A,N/A,continuous,2018-12-25 23:53:23.991439+00:00,False
23,65,www.tarteel.io/media/23_65_2064923459.wav,-1,N/A,N/A,N/A,continuous,2018-11-29 06:09:13.948308+00:00,False
6,40,www.tarteel.io/media/6_40_1792977752.wav,-1,N/A,N/A,N/A,continuous,2018-12-28 23:15:38.587020+00:00,False
92,1,www.tarteel.io/media/92_1_2410619368.wav,-1,N/A,N/A,N/A,,2018-08-30 15:33:14.671021+00:00,False
107,5,www.tarteel.io/media/107_5_59883974.wav,-1,N/A,N/A,N/A,discrete,2018-09-16 04:22:48.876689+00:00,False
79,19,www.tarteel.io/media/79_19_3469822043.wav,-1,N/A,N/A,N/A,,2018-08-31 15:25:06.802244+00:00,False
2,132,www.tarteel.io/media/2_132_3145918119.wav,-1,N/A,N/A,N/A,continuous,2018-09-12 21:55:24.065850+00:00,False
42,33,www.tarteel.io/media/42_33_1733068370.wav,-1,N/A,N/A,N/A,continuous,2018-11-30 02:31:30.996287+00:00,False
54,11,www.tarteel.io/media/54_11_2617912445.wav,-1,N/A,N/A,N/A,continuous,2018-12-07 17:04:44.297489+00:00,False
79,5,www.tarteel.io/media/79_5_2021542599.wav,-1,N/A,N/A,N/A,continuous,2018-10-28 06:25:21.369672+00:00,False
87,11,www.tarteel.io/media/87_11_1850148936.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 23:55:24.159091+00:00,False
53,12,www.tarteel.io/media/53_12_2332922239.wav,-1,N/A,N/A,N/A,continuous,2018-10-18 15:12:05.745231+00:00,False
55,44,www.tarteel.io/media/55_44_155627853.wav,-1,N/A,N/A,N/A,continuous,2018-12-22 00:26:59.155613+00:00,False
4,71,www.tarteel.io/media/4_71_4191467531.wav,-1,N/A,N/A,N/A,,2018-09-01 10:35:58.900567+00:00,False
2,284,www.tarteel.io/media/2_284_1083807129.wav,-1,N/A,N/A,N/A,continuous,2018-12-22 16:16:29.082241+00:00,False
2,94,www.tarteel.io/media/2_94_896815240.wav,-1,N/A,N/A,N/A,,2018-08-27 21:21:59.557519+00:00,False
34,38,www.tarteel.io/media/34_38_416255983.wav,-1,N/A,N/A,N/A,discrete,2018-11-29 05:20:40.094434+00:00,False
60,2,www.tarteel.io/media/60_2_179518465.wav,-1,N/A,N/A,N/A,,2018-08-30 22:45:52.239632+00:00,False
76,7,www.tarteel.io/media/76_7_351933132.wav,-1,N/A,N/A,N/A,continuous,2018-11-01 14:54:07.540971+00:00,False
25,15,www.tarteel.io/media/25_15_3919833849.wav,-1,N/A,N/A,N/A,continuous,2018-09-27 19:25:42.198055+00:00,False
2,208,www.tarteel.io/media/2_208_2546634834.wav,-1,N/A,N/A,N/A,continuous,2018-12-26 00:09:10.721281+00:00,False
68,16,www.tarteel.io/media/68_16_2212043704.wav,-1,N/A,N/A,N/A,continuous,2018-12-25 06:12:42.461902+00:00,False
69,36,www.tarteel.io/media/69_36_2721002237.wav,-1,N/A,N/A,N/A,continuous,2018-12-02 01:15:06.703151+00:00,False
4,107,www.tarteel.io/media/4_107_2980980775.wav,-1,N/A,N/A,N/A,continuous,2018-12-27 23:54:03.894229+00:00,False
29,41,www.tarteel.io/media/29_41_2803471602.wav,-1,N/A,N/A,N/A,continuous,2018-11-29 23:31:23.177368+00:00,False
3,27,www.tarteel.io/media/3_27_2287117756.wav,-1,N/A,N/A,N/A,continuous,2018-12-26 00:56:17.307933+00:00,False
81,7,www.tarteel.io/media/81_7_3994436336.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 23:38:38.632206+00:00,False
69,30,www.tarteel.io/media/69_30_547224194.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 08:13:30.462587+00:00,False
38,39,www.tarteel.io/media/38_39_2197512705.wav,-1,N/A,N/A,N/A,continuous,2018-12-18 00:44:37.625901+00:00,False
3,74,www.tarteel.io/media/3_74_4207300893.wav,-1,N/A,N/A,N/A,continuous,2018-12-27 00:35:49.098864+00:00,False
102,4,www.tarteel.io/media/102_4_3082202956.wav,-1,N/A,N/A,N/A,continuous,2018-12-02 02:06:22.683152+00:00,False
7,38,www.tarteel.io/media/7_38_85441690.wav,-1,N/A,N/A,N/A,continuous,2018-11-27 02:04:06.625255+00:00,False
68,48,www.tarteel.io/media/68_48_1859399643.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 08:10:24.911189+00:00,False
64,15,www.tarteel.io/media/64_15_1680878006.wav,-1,N/A,N/A,N/A,,2018-08-29 07:41:11.027114+00:00,False
7,53,www.tarteel.io/media/7_53_2486364979.wav,-1,N/A,N/A,N/A,continuous,2018-12-29 00:39:20.798723+00:00,False
28,69,www.tarteel.io/media/28_69_2378534343.wav,-1,N/A,N/A,N/A,discrete,2018-12-15 10:06:09.176740+00:00,False
3,78,www.tarteel.io/media/3_78_1910961666.wav,-1,N/A,N/A,N/A,continuous,2018-12-27 00:38:11.475601+00:00,False
54,14,www.tarteel.io/media/54_14_1412590338.wav,36,PK,female,hafs,discrete,2018-11-26 19:55:12.921128+00:00,False
9,25,www.tarteel.io/media/9_25_1431628797.wav,-1,N/A,N/A,N/A,discrete,2018-11-25 14:20:13.951211+00:00,False
58,2,www.tarteel.io/media/58_2_840274050.wav,-1,N/A,N/A,N/A,continuous,2018-09-12 18:24:44.897324+00:00,False
57,17,www.tarteel.io/media/57_17_3037378330.wav,-1,N/A,N/A,N/A,discrete,2018-09-12 18:17:31.732945+00:00,False
67,17,www.tarteel.io/media/67_17_593859058.wav,-1,N/A,N/A,N/A,continuous,2018-11-09 03:46:07.301477+00:00,False
69,46,www.tarteel.io/media/69_46_3654656777.wav,-1,N/A,N/A,N/A,,2018-09-03 01:09:15.827172+00:00,False
2,2,www.tarteel.io/media/2_2_2834360670.wav,-1,N/A,N/A,N/A,continuous,2018-11-24 03:51:48.620929+00:00,False
37,91,www.tarteel.io/media/37_91_4230465878.wav,-1,N/A,N/A,N/A,discrete,2018-12-16 06:51:28.998131+00:00,False
18,97,www.tarteel.io/media/18_97_1064226115.wav,-1,N/A,N/A,N/A,continuous,2018-12-28 21:26:47.908597+00:00,False
18,59,www.tarteel.io/media/18_59_1122021415.wav,-1,N/A,N/A,N/A,continuous,2018-11-28 01:19:02.772608+00:00,False
67,14,www.tarteel.io/media/67_14_1929190518.wav,-1,N/A,N/A,N/A,continuous,2018-11-08 02:43:09.798363+00:00,False
4,128,www.tarteel.io/media/4_128_849534165.wav,-1,N/A,N/A,N/A,continuous,2018-12-27 23:59:58.916682+00:00,False
26,179,www.tarteel.io/media/26_179_3517661574.wav,-1,N/A,N/A,N/A,continuous,2018-12-13 00:33:39.192940+00:00,False
44,55,www.tarteel.io/media/44_55_3611493357.wav,-1,N/A,N/A,N/A,continuous,2018-12-14 01:44:04.882446+00:00,False
12,22,www.tarteel.io/media/12_22_3349569041.wav,-1,N/A,N/A,N/A,continuous,2018-11-27 05:08:58.396031+00:00,False
18,15,www.tarteel.io/media/18_15_2704128400.wav,-1,N/A,N/A,N/A,continuous,2018-12-27 13:09:20.460285+00:00,False
36,19,www.tarteel.io/media/36_19_813485622.wav,-1,N/A,N/A,N/A,continuous,2018-12-29 17:20:09.070870+00:00,False
80,8,www.tarteel.io/media/80_8_530852608.wav,-1,N/A,N/A,N/A,,2018-09-01 14:33:30.450533+00:00,False
109,3,www.tarteel.io/media/109_3_3728793844.wav,13,PK,male,notsure,continuous,2018-11-25 04:22:29.342231+00:00,False
15,17,www.tarteel.io/media/15_17_3969105048.wav,-1,N/A,N/A,N/A,continuous,2018-11-28 18:07:49.223143+00:00,False
74,48,www.tarteel.io/media/74_48_3620358356.wav,-1,N/A,N/A,N/A,continuous,2018-12-24 22:42:11.820180+00:00,False
41,19,www.tarteel.io/media/41_19_1783076228.wav,-1,N/A,N/A,N/A,continuous,2018-11-17 04:41:43.669928+00:00,False
21,76,www.tarteel.io/media/21_76_277472871.wav,-1,N/A,N/A,N/A,,2018-08-30 05:08:00.542694+00:00,False
3,189,www.tarteel.io/media/3_189_1940224607.wav,-1,N/A,N/A,N/A,discrete,2018-10-20 18:07:49.497407+00:00,False
5,37,www.tarteel.io/media/5_37_221997921.wav,-1,N/A,N/A,N/A,discrete,2018-12-27 12:59:23.305674+00:00,False
51,57,www.tarteel.io/media/51_57_1723380995.wav,-1,N/A,N/A,N/A,,2018-08-30 21:06:51.719190+00:00,False
99,8,www.tarteel.io/media/99_8_823416884.wav,-1,N/A,N/A,N/A,,2018-08-31 13:15:16.583954+00:00,False
32,4,www.tarteel.io/media/32_4_3852421047.wav,-1,N/A,N/A,N/A,,2018-08-29 01:42:02.325909+00:00,False
107,3,www.tarteel.io/media/107_3_200877133.wav,-1,N/A,N/A,N/A,continuous,2018-12-04 00:40:42.233477+00:00,False
36,67,www.tarteel.io/media/36_67_321940776.wav,13-18,PK,female,hafs,continuous,2018-12-23 18:21:00.607392+00:00,False
26,117,www.tarteel.io/media/26_117_3859886444.wav,-1,N/A,N/A,N/A,discrete,2018-12-07 14:24:15.177286+00:00,False
36,56,www.tarteel.io/media/36_56_1820473794.wav,-1,N/A,N/A,N/A,continuous,2018-11-07 14:18:32.865729+00:00,False
7,65,www.tarteel.io/media/7_65_2427542865.wav,-1,N/A,N/A,N/A,continuous,2018-12-25 18:00:00.685933+00:00,False
75,5,www.tarteel.io/media/75_5_1022246995.wav,-1,N/A,N/A,N/A,continuous,2018-11-01 14:50:29.647406+00:00,False
14,11,www.tarteel.io/media/14_11_571081134.wav,-1,N/A,N/A,N/A,discrete,2018-11-25 23:28:10.196765+00:00,False
36,80,www.tarteel.io/media/36_80_2393449700.wav,-1,N/A,N/A,N/A,,2018-08-30 18:13:34.637542+00:00,False
54,32,www.tarteel.io/media/54_32_1329857773.wav,-1,N/A,N/A,N/A,continuous,2018-12-07 17:24:39.224354+00:00,False
37,130,www.tarteel.io/media/37_130_3503374307.wav,-1,N/A,N/A,N/A,continuous,2018-12-18 22:14:13.035993+00:00,False
109,5,www.tarteel.io/media/109_5_3632243551.wav,-1,N/A,N/A,N/A,,2018-09-01 14:33:38.406153+00:00,False
94,6,www.tarteel.io/media/94_6_1753553170.wav,19,PS,male,notsure,discrete,2018-11-24 01:10:05.334980+00:00,False
26,79,www.tarteel.io/media/26_79_345527595.wav,-1,N/A,N/A,N/A,continuous,2018-11-20 21:28:34.385369+00:00,False
48,18,www.tarteel.io/media/48_18_3367276839.wav,-1,N/A,N/A,N/A,continuous,2018-10-28 10:45:05.329388+00:00,False
3,15,www.tarteel.io/media/3_15_1272706806.wav,26,DZ,male,Hafs,continuous,2018-12-16 21:23:50.648017+00:00,False
15,82,www.tarteel.io/media/15_82_199509528.wav,-1,N/A,N/A,N/A,,2018-08-28 17:39:34.397581+00:00,False
20,51,www.tarteel.io/media/20_51_849059906.wav,13-18,US,female,hafs,continuous,2018-12-02 22:44:27.732965+00:00,False
10,83,www.tarteel.io/media/10_83_962442263.wav,-1,N/A,N/A,N/A,continuous,2018-11-27 11:02:07.531338+00:00,False
91,6,www.tarteel.io/media/91_6_2141660658.wav,-1,N/A,N/A,N/A,continuous,2018-12-02 01:58:44.564435+00:00,False
26,204,www.tarteel.io/media/26_204_3166177137.wav,-1,N/A,N/A,N/A,discrete,2018-11-27 13:11:54.865586+00:00,False
7,46,www.tarteel.io/media/7_46_572481026.wav,-1,N/A,N/A,N/A,continuous,2018-12-20 12:28:13.354104+00:00,False
6,124,www.tarteel.io/media/6_124_1034545964.wav,-1,N/A,N/A,N/A,continuous,2018-12-29 00:00:05.214596+00:00,False
82,10,www.tarteel.io/media/82_10_1173460515.wav,-1,N/A,N/A,N/A,continuous,2018-11-28 22:36:39.491694+00:00,False
55,36,www.tarteel.io/media/55_36_479174337.wav,-1,N/A,N/A,N/A,continuous,2018-12-07 17:30:12.820074+00:00,False
7,31,www.tarteel.io/media/7_31_2016773860.wav,-1,N/A,N/A,N/A,,2018-08-29 22:45:49.946969+00:00,False
78,31,www.tarteel.io/media/78_31_2020447069.wav,-1,N/A,N/A,N/A,discrete,2018-11-27 22:05:20.325207+00:00,False
